Location,Year,Quarter,totalcases,newsmearpositivecases,rainfall,Humidity,temp,so2,no2,rspm
MADHYAPRADESH_JABALPUR,2009,3,861,314,737.4,83.58257348,27.31817204,9.155709976,23.88181818,133
MADHYAPRADESH_JABALPUR,2009,4,744,306,172.5,66.92853405,21.50550179,8.829886104,25.06190476,135.6666667
MADHYAPRADESH_JABALPUR,2010,1,728,263,9.8,36.55195853,22.09583333,2,24.92857143,133.5
MADHYAPRADESH_JABALPUR,2010,2,1052,423,60.1,26.18993907,34.34351254,2,22.55,135.5
MADHYAPRADESH_JABALPUR,2010,3,958,361,1100.2,85.39205735,28.09827957,2,23.35,142
MADHYAPRADESH_JABALPUR,2010,4,892,365,25.4,73.17743011,23.12041219,2,24.86666667,133
MADHYAPRADESH_JABALPUR,2011,1,843,372,11.2,34.70433948,21.71008065,2,25.38461538,71.84615385
MADHYAPRADESH_JABALPUR,2011,2,942,388,371,38.57010753,31.57740144,2,24.05555556,77.16666667
MADHYAPRADESH_JABALPUR,2011,3,1072,382,1153.7,88.99084588,27.29768817,2,24.2173913,64.08695652
MADHYAPRADESH_JABALPUR,2011,4,978,383,3.5,63.07331183,21.98924731,2,25.04166667,79.41666667
MADHYAPRADESH_JABALPUR,2012,1,874,397,51,36.17271783,19.59519969,2,24.4,67.31818182
MADHYAPRADESH_JABALPUR,2012,2,937,404,66.5,29.24334409,31.55191756,2,23.58181818,88.04545455
MADHYAPRADESH_JABALPUR,2012,3,954,372,942.2,87.40923298,26.38521505,2,23.78947368,74.78947368
MADHYAPRADESH_JABALPUR,2012,4,929,362,15.7,62.67250538,20.50740143,2,25.424,70.48
MADHYAPRADESH_JABALPUR,2013,1,847,364,81.9,41.31965438,20.75802611,2,23.66086957,70.91304348
MADHYAPRADESH_JABALPUR,2013,2,835,363,422.3,39.26876344,30.86548387,2,23.06521739,67.65217391
MADHYAPRADESH_JABALPUR,2013,3,925,378,861.9,89.05951255,26.89480287,2,22.8375,65.0625
MADHYAPRADESH_JABALPUR,2013,4,909,378,121.4,73.42960573,23.43232975,2,23.36666667,70.56521739
MADHYAPRADESH_JABALPUR,2014,1,843,382,98,58.17966974,19.72043011,2,23.13636364,71.13636364
MADHYAPRADESH_JABALPUR,2014,2,979,446,144,30.58159498,30.73363799,2,23.52631579,68.84210526
MADHYAPRADESH_JABALPUR,2014,3,1007,436,692.1,83.11996057,26.80474911,2,23.25,72.15
MADHYAPRADESH_JABALPUR,2014,4,1101,417,58.3,60.51481721,20.94521505,2,23.95454545,77.81818182
MADHYAPRADESH_JABALPUR,2015,1,904,395,153.9,53.91993472,20.12117896,9,28.42857143,90.28571429
MADHYAPRADESH_JABALPUR,2016,1,871,329,56.4,33.8294809,22.05669818,10.5,22.98298,70.726437
MADHYAPRADESH_JABALPUR,2016,2,978,411,132.5,31.97976702,32.99539785,10.5,23.491441,70.986084
MADHYAPRADESH_JABALPUR,2016,3,958,395,1296.3,89.79910753,27.02846057,10.5,23.179055,76.264366
MADHYAPRADESH_JABALPUR,2016,4,1044,407,26.1,61.64894265,21.39525627,10.5,22.487836,68.373142
MADHYAPRADESH_JABALPUR,2017,1,1041,371,16.7,32.72721966,21.31883641,10,20.98446,73.714878
MADHYAPRADESH_JABALPUR,2017,2,1292,650,176.6,30.17633692,32.69715054,10,21.448707,73.985496
MADHYAPRADESH_JABALPUR,2017,3,949,399,709.8,84.87515412,27.4222043,10,21.163485,79.486804
MADHYAPRADESH_JABALPUR,2017,4,925,366,12,55.00076344,22.46912186,10,20.532372,71.262148
MADHYAPRADESH_JABALPUR,2018,1,874,400,30.3,27.15004992,21.41950461,7.5,16.98742,118.541493
MADHYAPRADESH_JABALPUR,2018,2,1432,633,126.6,30.94731541,33.07144444,7.5,17.363239,118.976676
MADHYAPRADESH_JABALPUR,2018,3,1153,440,1019.7,86.98,26.88175627,7.5,17.132345,127.823374
MADHYAPRADESH_JABALPUR,2018,4,1166,408,15.6,67.78245878,21.72214516,7.5,16.621444,114.597238
MADHYAPRADESH_RATLAM,2016,1,520,145,6.3,26.01723026,22.54133111,24.5777364,27.6284424,99.131046
MADHYAPRADESH_RATLAM,2016,2,662,255,124.1,35.27203584,32.39622043,25.3164996,27.9157158,100.46694
MADHYAPRADESH_RATLAM,2016,3,540,174,1136.5,87.03253046,26.61112007,25.8902532,28.6669356,108.934368
MADHYAPRADESH_RATLAM,2016,4,488,171,48.7,53.52750538,22.81454301,25.937982,29.0049972,101.131878
MADHYAPRADESH_RATLAM,2017,1,495,183,3,27.30794547,21.67536482,24.5777364,27.6284424,99.131046
MADHYAPRADESH_RATLAM,2017,2,586,248,115.3,37.32005018,32.06596774,25.3164996,27.9157158,100.46694
MADHYAPRADESH_RATLAM,2017,3,492,205,800,84.46536917,26.55191756,25.8902532,28.6669356,108.934368
MADHYAPRADESH_RATLAM,2017,4,435,143,7.5,47.97092473,22.57555556,25.937982,29.0049972,101.131878
MADHYAPRADESH_RATLAM,2018,1,546,160,1.5,23.80837558,22.11478303,24.5777364,27.6284424,99.131046
MADHYAPRADESH_RATLAM,2018,2,793,291,172.3,32.09775986,32.6528638,25.3164996,27.9157158,100.46694
MADHYAPRADESH_RATLAM,2018,3,644,212,648.7,84.58435842,26.20824194,25.8902532,28.6669356,108.934368
MADHYAPRADESH_RATLAM,2018,4,642,237,12.4,58.87359498,22.6977957,25.937982,29.0049972,101.131878
MADHYAPRADESH_SAGAR,2006,1,621,283,81.1,32.81526498,21.88813364,5.8,8,118.179503
MADHYAPRADESH_SAGAR,2006,2,782,356,76.8,31.61836559,31.72062724,7.375,10.275,124
MADHYAPRADESH_SAGAR,2006,3,690,281,732.9,85.19112903,26.33901434,4.866666667,7.133333333,112.5
MADHYAPRADESH_SAGAR,2006,4,630,250,17.9,61.0005233,22.29460573,7.577777778,9.427777778,100.5714286
MADHYAPRADESH_SAGAR,2007,1,545,243,44.5,36.50302995,21.42127496,5.6125,12.15652174,83.25
MADHYAPRADESH_SAGAR,2007,2,699,286,114,31.24064875,32.11327957,5.655,11.18125,82
MADHYAPRADESH_SAGAR,2007,3,766,298,573.9,85.42899283,26.64017921,5.145454545,11.7,54.76470588
MADHYAPRADESH_SAGAR,2007,4,691,240,12.9,54.44873477,22.14424731,4.804166667,14.44347826,75.75
MADHYAPRADESH_SAGAR,2010,4,218,79,8.8,72.5333405,23.02892473,3.668421053,16.82631579,66.38461538
MADHYAPRADESH_SAGAR,2011,1,224,76,6,36.52728878,21.77306068,4.282352941,17.13181818,79.90909091
MADHYAPRADESH_SAGAR,2011,2,264,125,574.8,35.1997957,31.58650538,3.6,13.94210526,83
MADHYAPRADESH_SAGAR,2011,3,288,101,951.6,89.233681,27.01019713,3.052380952,14.14545455,58.72727273
MADHYAPRADESH_SAGAR,2011,4,217,78,0,61.652319,22.61612903,3.016666667,14.10769231,93.23076923
MADHYAPRADESH_SAGAR,2012,1,236,90,16.3,33.22134223,20.2422427,2.5875,12.62916667,115.375
MADHYAPRADESH_SAGAR,2012,2,232,108,45.2,28.1967276,32.40659498,2.889473684,14.23157895,109.1
MADHYAPRADESH_SAGAR,2012,3,245,83,852.9,85.75890681,26.74146953,2.545,12.095,103.3809524
MADHYAPRADESH_SAGAR,2012,4,319,98,1.1,58.54767742,22.12238351,2.869565217,12.01304348,148.8695652
MADHYAPRADESH_SAGAR,2014,1,300,95,123.7,55.99109831,18.05497312,2.133333333,15.73333333,147.4666667
MADHYAPRADESH_SAGAR,2014,2,388,153,127.5,26.98612903,28.7905914,2.318181818,16.36363636,196.2727273
MADHYAPRADESH_SAGAR,2014,3,455,183,693.9,81.42549104,25.01578853,2.105263158,13.26315789,140.1578947
MADHYAPRADESH_SAGAR,2014,4,332,130,49.2,57.89831183,20.34722222,2.32,13.64,155.28
MADHYAPRADESH_SAGAR,2015,1,365,131,132,53.85019585,19.85445468,2.157894737,13.10526316,94.05263158
MADHYAPRADESH_SAGAR,2015,2,390,157,148.7,34.70360215,31.5062724,2.5,15.69565217,111.4347826
MADHYAPRADESH_SAGAR,2015,3,417,155,623.3,83.58818996,27.10996416,3,15,80.85
MADHYAPRADESH_SAGAR,2015,4,345,122,16.6,50.78766308,23.13517921,2,13,127.3125
MADHYAPRADESH_SAGAR,2016,1,321,135,39.1,31.29778643,22.29245087,1.914072,11.541756,77.534076
MADHYAPRADESH_SAGAR,2016,2,455,208,162.9,30.51302509,32.81025806,2.391802,11.821872,76.015933
MADHYAPRADESH_SAGAR,2016,3,377,146,1257.5,89.43470251,26.38251075,2.062556,12.60894,85.558817
MADHYAPRADESH_SAGAR,2016,4,391,155,27.1,58.17328315,22.02141935,2.049254,12.354996,79.972806
MADHYAPRADESH_SAGAR,2017,1,423,179,14.8,31.5,21.42148618,1.914072,11.541756,68.210358
MADHYAPRADESH_SAGAR,2017,2,414,160,138.5,29.86036559,32.40370968,2.391802,11.821872,66.8747765
MADHYAPRADESH_SAGAR,2017,3,448,228,650.7,82.1167276,26.66795699,2.062556,12.60894,75.2700985
MADHYAPRADESH_SAGAR,2017,4,376,169,3.3,48.85185305,22.6921147,2.049254,12.354996,70.355823
MADHYAPRADESH_SAGAR,2018,1,438,197,16.8,25.71385177,21.95615975,2.871108,13.465382,74.099022
MADHYAPRADESH_SAGAR,2018,2,569,254,114.7,28.29835484,32.80820968,3.587703,13.792184,72.6481385
MADHYAPRADESH_SAGAR,2018,3,444,188,910.3,86.47615412,26.70980645,3.093834,14.71043,81.7682365
MADHYAPRADESH_SAGAR,2018,4,519,209,11.8,67.85231541,22.37727599,3.073881,14.414162,76.429707
MADHYAPRADESH_SATNA,2003,2,17,11,98.7,24.69466308,32.40132617,13.34592597,23.98082902,177.8381358
MADHYAPRADESH_SATNA,2003,3,455,189,1096.5,84.9045914,27.44784946,18.66696388,61.45764216,113.7830049
MADHYAPRADESH_SATNA,2003,4,613,164,22,73.00433333,21.44211469,14.79544946,26.22816854,149.2091703
MADHYAPRADESH_SATNA,2005,1,564,177,69.5,43.26855223,20.37799539,4.757142857,9.4875,177.8888889
MADHYAPRADESH_SATNA,2005,2,582,196,124.7,23.71564516,31.58983871,4.6,9.78,147.6666667
MADHYAPRADESH_SATNA,2005,3,593,210,1188.4,87.22683513,27.1737276,4.857142857,9.57,150.6296296
MADHYAPRADESH_SATNA,2005,4,579,198,6.6,60.8910896,20.93012545,4.670588235,9.545454545,185.7027027
MADHYAPRADESH_SATNA,2006,1,568,195,51.7,35.02725038,21.53531106,3.628571429,7.497222222,220.5641026
MADHYAPRADESH_SATNA,2006,2,638,250,120.4,31.91614695,32.30044803,3.402941176,7.151428571,206.7857143
MADHYAPRADESH_SATNA,2006,3,741,244,671.2,81.54111828,27.81001792,3.273529412,6.697058824,199.2432432
MADHYAPRADESH_SATNA,2006,4,636,186,10.6,50.68003584,22.59844086,3.520930233,7.28372093,223.7777778
MADHYAPRADESH_SATNA,2007,1,616,204,101.8,38.90816821,20.11730031,4.578125,9.487096774,216.2352941
MADHYAPRADESH_SATNA,2007,2,758,277,91.5,31.11629749,32.12202509,3.869230769,8.610714286,216.3333333
MADHYAPRADESH_SATNA,2007,3,752,200,467.1,81.16669175,28.03428315,3.48,7.283870968,184.5675676
MADHYAPRADESH_SATNA,2007,4,783,266,20.2,50.91253763,21.5966129,4.193181818,8.966666667,205.6938776
MADHYAPRADESH_SATNA,2008,1,725,243,25.3,27.75968113,20.4742677,4.159615385,8.432692308,189.5535714
MADHYAPRADESH_SATNA,2008,2,844,268,283.3,38.06569534,30.82229391,3.1,6.323076923,196
MADHYAPRADESH_SATNA,2008,3,842,248,585.8,87.59103226,27.89528674,3.403703704,7.034615385,184.7380952
MADHYAPRADESH_SATNA,2008,4,784,256,14.5,67.4031362,22.42301075,3.432352941,7.24,181.6590909
MADHYAPRADESH_SATNA,2009,1,737,211,37.5,37.31710445,21.64110983,3.116666667,7.06,203.9117647
MADHYAPRADESH_SATNA,2009,2,836,302,62.5,23.64800717,32.84774194,3.666666667,7.4,220.3333333
MADHYAPRADESH_SATNA,2009,3,854,283,306.3,75.96843728,28.49915771,3.125,6.475,217
MADHYAPRADESH_SATNA,2009,4,816,277,184.3,62.94001434,21.5018638,3.5625,7.175,202
MADHYAPRADESH_SATNA,2010,1,729,258,15.5,36.63711598,21.21497696,2.786363636,5.8,203.5681818
MADHYAPRADESH_SATNA,2010,2,884,339,20.6,22.79475269,34.82577061,2.540425532,5.508510638,191.7021277
MADHYAPRADESH_SATNA,2010,3,908,308,673.8,81.14115771,29.40991039,2.581081081,5.813513514,176.4864865
MADHYAPRADESH_SATNA,2010,4,871,340,23.2,64.39671685,22.66863799,2.808333333,6.325,180.5
MADHYAPRADESH_SATNA,2011,1,800,280,4.1,32.29127112,20.77463518,2.785714286,5.921428571,99.57142857
MADHYAPRADESH_SATNA,2011,2,853,294,372.7,35.42656273,31.89811828,2,5.5,106
MADHYAPRADESH_SATNA,2011,3,976,316,716.1,87.17908602,28.4627957,2,4.5,98.5
MADHYAPRADESH_SATNA,2011,4,979,373,8.8,65.65675269,21.86741935,2.333333333,5.533333333,93.33333333
MADHYAPRADESH_SATNA,2014,1,818,252,111.9,61.55344086,16.07551843,3,6.8125,161.8636364
MADHYAPRADESH_SATNA,2014,2,912,298,48.7,28.68803942,27.02603942,2.833333333,5.8125,167.7105263
MADHYAPRADESH_SATNA,2014,3,925,283,430.4,77.85820788,24.52643369,3.037037037,6.103448276,155.9230769
MADHYAPRADESH_SATNA,2014,4,960,335,81.5,52.90363083,17.82007169,3.166666667,7.026315789,162.7619048
MADHYAPRADESH_SATNA,2015,1,803,274,148.5,51.94220046,19.42670891,6.308148174,6.6875,133.75
MADHYAPRADESH_SATNA,2015,2,993,359,184.1,35.63240144,31.86261649,4.659325102,6.176470588,132.88
MADHYAPRADESH_SATNA,2015,3,965,343,562.4,80.73092832,29.00607527,6.824914585,20.23322326,53.36842105
MADHYAPRADESH_SATNA,2016,1,862,295,60.1,33.88390434,21.33421394,2.788719,6.184516,91.952068
MADHYAPRADESH_SATNA,2016,2,1004,356,75.6,28.93486022,33.55553584,3.086286,6.765876,91.755096
MADHYAPRADESH_SATNA,2016,3,1180,430,1440.1,87.95947312,28.31369176,3.506991,7.2842965,94.134216
MADHYAPRADESH_SATNA,2016,4,1225,326,9,66.18059498,21.72550896,3.134271,6.5875095,91.049824
MADHYAPRADESH_SATNA,2017,1,926,294,10.4,39.70506528,20.6516321,2.788719,6.660248,79.95832
MADHYAPRADESH_SATNA,2017,2,1481,516,114.8,26.82220072,33.23933692,3.086286,7.286328,79.78704
MADHYAPRADESH_SATNA,2017,3,614,248,668.6,83.7522509,28.71858423,3.506991,7.844627,81.85584
MADHYAPRADESH_SATNA,2017,4,805,255,6.1,50.27566308,22.67485663,3.134271,7.094241,79.17376
MADHYAPRADESH_SATNA,2018,1,713,233,14.7,25.77984255,20.96298195,3.2535055,7.611712,104.945295
MADHYAPRADESH_SATNA,2018,2,1125,321,131.8,29.85126523,33.27385842,3.600667,8.327232,104.72049
MADHYAPRADESH_SATNA,2018,3,945,278,823.6,84.67433691,28.5606129,4.0914895,8.965288,107.43579
MADHYAPRADESH_SATNA,2018,4,931,230,14.5,68.61387814,21.93057169,3.6566495,8.107704,103.91556
MADHYAPRADESH_SHAHDOL,2015,1,301,133,111.3,51.83543395,20.03529186,14.36585366,22.09756098,66.25
MADHYAPRADESH_SHAHDOL,2015,2,329,124,148.8,38.13650538,31.20971326,15.23913043,24.53333333,63.33333333
MADHYAPRADESH_SHAHDOL,2015,3,323,124,678.6,84.88217204,27.96422939,15.60714286,23.89285714,64.93103448
MADHYAPRADESH_SINGRAULI,2010,4,226,88,8.5,61.84030466,22.86772401,15.35,18.825,60.25
MADHYAPRADESH_SINGRAULI,2012,2,223,99,41.1,26.15256272,32.15967742,23.9,26.5,64
MADHYAPRADESH_SINGRAULI,2012,4,229,111,56,65.01965233,20.75827957,23.2,24.3,62
MADHYAPRADESH_SINGRAULI,2015,4,257,107,75.2,53.64535842,22.23856631,13.16326531,18.26530612,89.91836735
MADHYAPRADESH_UJJAIN,2003,2,381,185,187.7,33.93085663,31.33612903,15.24933679,23.08437408,124.5414315
MADHYAPRADESH_UJJAIN,2003,3,455,229,805.3,87.10869176,25.73048387,8.254117471,18.20497705,73.90054365
MADHYAPRADESH_UJJAIN,2003,4,336,147,17,63.40820789,22.75732975,10.12213991,31.9314903,107.0180009
MADHYAPRADESH_UJJAIN,2005,1,544,171,8.8,29.49138249,21.2469086,23.7,30.95,107.2
MADHYAPRADESH_UJJAIN,2005,2,578,226,97.7,29.32207527,31.2111828,18.83170732,20.56463415,122.0243903
MADHYAPRADESH_UJJAIN,2005,3,541,233,604.6,84.22922581,26.44188172,23.27272727,29.52727273,97.2
MADHYAPRADESH_UJJAIN,2005,4,442,164,0,45.32536917,21.87317204,24.56363636,27.96363636,103.9259259
MADHYAPRADESH_UJJAIN,2006,1,487,185,41.2,26.67517281,22.53824885,19.37923077,19.86212121,72.9458042
MADHYAPRADESH_UJJAIN,2006,2,571,259,204.3,36.11693548,31.12655914,17.93447445,19.05556895,73.89562212
MADHYAPRADESH_UJJAIN,2006,3,487,201,1222.9,86.03421505,25.49145161,17.94373626,18.83478022,69.57007007
MADHYAPRADESH_UJJAIN,2006,4,523,206,16.3,61.32526882,22.75250896,19.62779311,19.95206897,78.47877984
MADHYAPRADESH_UJJAIN,2007,1,599,272,4.7,31.01197005,22.05902458,17.91390555,19.83678161,97.97843969
MADHYAPRADESH_UJJAIN,2007,2,630,280,134.9,36.46556273,31.81193548,16.11665633,18.36775031,99.75347222
MADHYAPRADESH_UJJAIN,2007,3,535,190,981.4,85.54901434,26.33842294,15.33627232,17.97240679,81.39717047
MADHYAPRADESH_UJJAIN,2007,4,526,188,3,49.53215771,22.31905018,15.96268927,17.51552543,107.0930159
MADHYAPRADESH_UJJAIN,2008,1,526,212,2.3,22.57045235,20.85096403,16.95213542,18.80177084,110.2744791
MADHYAPRADESH_UJJAIN,2008,2,631,234,129.5,39.59995699,30.12949821,17.82498833,19.17859477,98.49400455
MADHYAPRADESH_UJJAIN,2008,3,618,215,472.6,83.04636559,26.20700717,16.50659688,18.7198571,90.90193741
MADHYAPRADESH_UJJAIN,2008,4,505,182,19.8,44.09733692,23.43422939,16.70083334,18.48875,108.0607001
MADHYAPRADESH_UJJAIN,2009,1,552,197,5.7,28.9847235,23.20101767,16.80324675,18.64753247,102.0806875
MADHYAPRADESH_UJJAIN,2009,2,615,238,59.4,31.63010394,31.61987455,15.69047379,17.91915323,92.55303031
MADHYAPRADESH_UJJAIN,2009,3,601,200,466.5,81.24165591,26.80310036,15.55443806,17.21538953,81.76515154
MADHYAPRADESH_UJJAIN,2009,4,551,188,216.6,61.11517563,22.36379928,15.80368035,18.38989736,82.68643577
MADHYAPRADESH_UJJAIN,2010,1,563,181,9.2,33.04893625,22.55228495,16.16602702,19.52967568,94.81975867
MADHYAPRADESH_UJJAIN,2010,2,678,211,36,31.31546595,33.06629032,16.27715173,19.75996007,93.6142457
MADHYAPRADESH_UJJAIN,2010,3,650,208,623.4,83.54540143,27.38894265,15.3650053,18.49252386,84.07085347
MADHYAPRADESH_UJJAIN,2010,4,592,186,14.5,69.82326165,23.44053763,14.58428572,17.9732653,87.74934589
MADHYAPRADESH_UJJAIN,2011,1,699,247,0.3,31.21103302,21.82292627,15.93619048,19.54589286,97.27435063
MADHYAPRADESH_UJJAIN,2011,2,731,284,166.5,35.65086738,31.23650538,17.00568036,20.3275674,103.3625
MADHYAPRADESH_UJJAIN,2011,3,721,244,1136.4,87.55280645,26.55379928,15.35092683,18.38766667,93.80753968
MADHYAPRADESH_UJJAIN,2011,4,618,194,0.1,56.15426882,23.39912186,16.92362992,19.99297228,117.7625157
MADHYAPRADESH_UJJAIN,2012,1,556,183,0.5,25.62025213,20.7985023,18.76602601,20.60074901,101.2864293
MADHYAPRADESH_UJJAIN,2012,2,657,237,8,35.1758172,31.39089606,20.83132353,21.06235294,97.29335547
MADHYAPRADESH_UJJAIN,2012,3,685,238,1014.7,84.57979928,26.41876344,17.58858696,21.04277778,79.15208334
MADHYAPRADESH_UJJAIN,2012,4,595,185,0.4,54.26192832,22.51883513,19.08091437,20.68742138,101.9208999
MADHYAPRADESH_UJJAIN,2013,1,591,206,30.4,30.30542243,22.22851383,19.09350354,21.68816987,102.0529497
MADHYAPRADESH_UJJAIN,2013,2,614,240,181.5,41.34649462,31.52202509,20.02333744,21.28044951,92.80890807
MADHYAPRADESH_UJJAIN,2013,3,673,218,912.1,88.86573835,26.58080645,18.16601749,19.51021463,82.06674208
MADHYAPRADESH_UJJAIN,2013,4,639,207,50.1,67.46939068,22.67333333,20.16020734,20.58500798,94.27683616
MADHYAPRADESH_UJJAIN,2014,1,568,195,53.2,46.74849078,20.71799155,16.95902512,17.86164326,85.52691337
MADHYAPRADESH_UJJAIN,2014,2,779,278,135.5,28.40458781,31.76302867,17.65025253,18.94886364,86.28611111
MADHYAPRADESH_UJJAIN,2014,3,641,214,902.3,81.90250896,26.86550179,16.8877551,18.42465987,77.17272728
MADHYAPRADESH_UJJAIN,2014,4,723,209,47.9,55.58941219,22.7384767,16.4983871,19.4283871,85.28287841
MADHYAPRADESH_UJJAIN,2015,1,605,159,85.7,45.89929339,20.88940092,14.83351352,19.53045045,80.60739687
MADHYAPRADESH_UJJAIN,2015,2,829,266,213.4,39.14827957,31.30955197,14.90240036,18.50091912,76.04934211
MADHYAPRADESH_UJJAIN,2015,3,633,209,995.1,83.02430466,26.78435484,16.96877611,17.89327485,68.44078144
MADHYAPRADESH_UJJAIN,2015,4,634,178,0.3,40.90760932,23.33188172,16.97981248,18.71182549,83.67336396
MADHYAPRADESH_UJJAIN,2016,1,637,217,17.3,26.84374861,22.25206897,13.4114805,15.825056,87.2080335
MADHYAPRADESH_UJJAIN,2016,2,722,256,145.3,34.82315771,32.08212187,13.174218,15.645424,88.73262675
MADHYAPRADESH_UJJAIN,2016,3,646,204,983.8,87.59682437,26.69656631,14.3612865,16.851584,99.1159795
MADHYAPRADESH_UJJAIN,2016,4,677,214,28.4,54.32545161,22.46491218,13.3449795,15.903008,90.053255
MADHYAPRADESH_UJJAIN,2017,1,587,175,0.8,27.45822581,21.55846774,13.16311975,14.83599,72.7136235
MADHYAPRADESH_UJJAIN,2017,2,774,246,112.7,36.49708244,31.87173835,12.930251,14.667585,73.98482175
MADHYAPRADESH_UJJAIN,2017,3,563,174,698.8,83.16225806,27.08335126,14.09533675,15.79836,82.6424095
MADHYAPRADESH_UJJAIN,2017,4,576,153,15.2,48.0278853,22.75385305,13.09785025,14.90907,75.085955
MADHYAPRADESH_UJJAIN,2018,1,686,219,1.8,24.02879032,22.13546467,12.914759,14.83599,79.9608285
MADHYAPRADESH_UJJAIN,2018,2,1007,359,119,31.29213262,32.73519892,12.686284,14.667585,81.35872425
MADHYAPRADESH_UJJAIN,2018,3,954,326,710.6,84.58194624,26.31802867,13.829387,15.79836,90.8791945
MADHYAPRADESH_UJJAIN,2018,4,829,305,12.6,59.89811111,22.64845519,12.850721,14.90907,82.569605
MAHARASHTRA_AHMEDNAGAR,2016,1,82,25,12.1,30.59050055,24.87735076,17.7687954,21.2923472,74.0563536
MAHARASHTRA_AHMEDNAGAR,2016,2,69,22,158.9,47.27306452,30.62396058,17.4585545,22.2107524,81.2725628
MAHARASHTRA_AHMEDNAGAR,2016,3,74,21,545.6,84.21915412,25.06875986,17.6156385,21.340874,84.6047488
MAHARASHTRA_AHMEDNAGAR,2016,4,66,12,78.6,59.14237276,22.84443548,17.4586064,20.8941264,73.9042412
MAHARASHTRA_AHMEDNAGAR,2017,1,69,17,1.6,29.60276498,24.04087942,17.7687954,21.2923472,74.0563536
MAHARASHTRA_AHMEDNAGAR,2017,2,78,21,163.2,46.41823656,29.69297491,17.4585545,22.2107524,81.2725628
MAHARASHTRA_AHMEDNAGAR,2017,3,81,46,609.7,82.12536559,25.28134409,17.6156385,21.340874,84.6047488
MAHARASHTRA_AHMEDNAGAR,2017,4,128,58,89.3,65.38434409,23.3509319,17.4586064,20.8941264,73.9042412
MAHARASHTRA_AHMEDNAGAR,2018,1,110,37,2.2,31.8225576,24.24068356,17.7687954,21.2923472,74.0563536
MAHARASHTRA_AHMEDNAGAR,2018,2,61,26,131.2,45.05686022,30.25704122,17.4585545,22.2107524,81.2725628
MAHARASHTRA_AHMEDNAGAR,2018,3,77,23,357.1,79.05720788,24.88012724,17.6156385,21.340874,84.6047488
MAHARASHTRA_AHMEDNAGAR,2018,4,63,21,21.1,57.8291828,23.68346595,17.4586064,20.8941264,73.9042412
MAHARASHTRA_AKOLA,2011,1,403,174,14.3,31.11030338,24.51334485,8.222222222,9.722222222,131.5
MAHARASHTRA_AKOLA,2011,2,435,181,158.9,40.13816129,32.10060932,8.447761194,10.13432836,127.6865672
MAHARASHTRA_AKOLA,2011,3,422,173,587.6,84.70750538,26.86413978,6.983050847,9.491525424,117.6101695
MAHARASHTRA_AKOLA,2011,4,466,163,1,57.16985663,24.62623656,8.208955224,9.880597015,131.5820896
MAHARASHTRA_AKOLA,2012,1,374,142,8.4,23.70727846,24.60643241,8.945945946,10.48648649,145.5766216
MAHARASHTRA_AKOLA,2012,2,447,185,142.6,34.68527957,33.31179211,9.162162162,10.67567568,143.0021622
MAHARASHTRA_AKOLA,2012,3,375,163,663.1,85.90001075,27.1327957,7.833333333,9.597222222,124.0972222
MAHARASHTRA_AKOLA,2012,4,372,139,38.5,63.78314337,24.53476703,8.904761905,10.41666667,141.7064286
MAHARASHTRA_AKOLA,2013,1,394,168,39.8,32.97898233,24.23108679,8.843137255,10.21568627,146.6078431
MAHARASHTRA_AKOLA,2013,3,456,168,670.5,87.75317563,25.6250896,6.869565217,7.913043478,121.1449275
MAHARASHTRA_AKOLA,2013,4,404,138,93.1,71.50327957,23.45673835,6.759493671,7.708860759,131.1350211
MAHARASHTRA_AKOLA,2014,1,390,154,54.9,44.63808756,24.25547235,8.684210526,9.947368421,157.1052632
MAHARASHTRA_AKOLA,2014,2,434,173,49.7,29.83874552,32.88609319,9.5,10.58333333,160.5
MAHARASHTRA_AKOLA,2014,3,383,137,549.2,79.7586595,27.36655914,7.65,8.9,135
MAHARASHTRA_AKOLA,2014,4,436,170,57.1,52.84819355,24.70069892,7.730769231,9.153846154,148.3461538
MAHARASHTRA_AKOLA,2015,1,369,155,126,41.55491936,23.87715054,7.064102564,8.435897436,130.0128205
MAHARASHTRA_AKOLA,2015,2,395,176,238.9,42.45645878,32.04953405,6.736842105,7.98245614,120.6315789
MAHARASHTRA_AKOLA,2015,3,430,198,574.4,80.64932258,27.72587814,7.037735849,7.754716981,124.4339623
MAHARASHTRA_AKOLA,2015,4,358,150,6.4,48.8006129,25.67550179,7.925,9.025,130.9375
MAHARASHTRA_AKOLA,2016,1,366,151,6.1,25.83332221,26.29731739,8.194283333,7.893936,124.050906
MAHARASHTRA_AKOLA,2016,2,396,165,221.1,35.81948387,33.35958244,8.179533333,7.888872,125.055882
MAHARASHTRA_AKOLA,2016,3,364,160,744.3,86.78186738,26.90296057,8.60335,8.167184,129.689406
MAHARASHTRA_AKOLA,2016,4,354,140,85.3,59.46245161,23.3527276,8.426183333,8.095232,125.752536
MAHARASHTRA_AKOLA,2017,1,407,190,2.4,25.46041475,25.12613287,9.177597333,9.86742,124.70726
MAHARASHTRA_AKOLA,2017,2,310,158,125.9,35.41886022,33.33594982,9.161077333,9.86109,125.7175533
MAHARASHTRA_AKOLA,2017,3,350,146,469.6,81.49006452,27.49643369,9.635752,10.20898,130.3755933
MAHARASHTRA_AKOLA,2017,4,352,142,75.1,57.35677419,24.58050179,9.437325333,10.11904,126.4178933
