gbr,rfr,dtr,xgbr,nn
182.186206,165.4049956,117.1428571,88.78173828,0.094482422
50.3307527,17.53926759,-1.149978696,52.59066772,-0.62789917
-156.3799701,-133.8032379,-134.655599,-146.9815826,-36.08519745
74.29325667,121.4706333,158.8500213,27.64572144,32.03631592
216.4291498,247.4525381,255.8500213,133.8115845,100.526123
-37.31851897,3.306392841,-9.705882353,-9.874660492,3.962203979
62.49924306,22.51306123,4.850021304,58.59066772,1.386230469
52.52497212,4.772254617,-49.16666667,43.51245117,-52.69152832
-53.36445408,-44.37634014,-7.655598958,-18.36849976,-2.690551758
-86.70450854,-147.5163665,-165.1499787,-45.37960815,10.89816284
28.40290942,46.63169371,26.34440104,31.01773071,-14.50405884
-61.26659735,-58.59480821,-100.655599,-45.53793335,-5.78150177
-51.06313067,-41.42481676,-49.1499787,-35.51593018,-35.03527832
98.55408335,44.53547534,211.375,79.12768555,37.67431641
91.52630172,-9.981221693,18.625,22.4331665,24.96673584
61.54022683,-24.85346638,-77.4,37.7166748,-45.6776123
115.6034503,94.18266894,106.1766562,78.16482544,-34.95471191
14.06450602,-19.77141639,-39.1499787,17.23675537,43.17727661
22.65703094,3.425734738,-15.65559896,36.81066895,4.399688721
-22.0159515,51.76367446,195.8500213,-9.133239746,-117.3065186
161.5917537,176.0594447,186.8500213,161.9899902,195.4213257
-55.46573611,-52.81809837,-67.1499787,-33.83270264,47.64123535
-49.3759778,-15.2019856,-5.149978696,-31.17944336,-184.6693115
74.4749202,58.31776324,77.34440104,51.97535706,35.85339355
-35.26248626,-43.86712956,-54.1499787,-27.38702393,-1.977111816
-108.8935924,-95.36680244,-104.655599,-78.99452209,15.1842804
-197.079443,-207.1980645,-217.1499787,-98.88656616,0.081268311
53.74219416,66.04684708,74.8500213,52.56365967,77.32711792
-69.46741678,-139.2288152,-160.1499787,-15.18228149,43.234375
-106.3268754,-66.54758374,-94.65559896,-40.41188049,1.519508362
-64.09010914,-44.21257609,-102.655599,-47.90863037,-1.089622498
9.966082434,18.69748884,9.850021304,32.96142578,7.078063965
-128.693199,-129.9904412,-14.5,-64.86878967,3.499652863
-101.169663,-82.02438303,-99.65559896,-76.00256348,-0.376159668
219.3842973,158.6543317,82.875,144.5891113,146.4229736
94.00653855,100.2145765,119.344401,84.01890564,59.53317261
-113.6822129,-130.0634293,-149.1499787,-64.26470947,-25.4362793
-114.1875599,-132.689064,-198.1499787,-93.87597656,-10.43966675
-91.88289125,-157.7830788,-175.1499787,-14.39471436,32.92781067
-213.9936378,-199.2251675,-210.1499787,-133.6646423,-93.25079346
94.64618327,219.6250052,265.8500213,25.94421387,11.72192383
122.4368715,21.76296854,-27.16666667,65.88745117,42.95831299
-73.16003346,-63.99806018,-104.655599,-51.74855042,-25.36696625
-44.00826203,-63.887574,-97.65559896,-33.77854919,5.516616821
-91.02302465,-123.3316567,-143.1499787,-90.38577271,33.93774414
199.7431079,122.5716605,-21.42857143,45.1204834,32.20068359
-50.86753692,-66.90803662,-110.655599,-16.60515594,28.01441193
-24.40282639,85.98820885,143.8500213,-9.18737793,-85.08099365
94.15323317,80.59152703,96.17665615,77.75216675,3.787963867
67.72016994,53.01371975,53.34440104,70.70465088,0.365509033
-63.16005082,-67.99272535,-60.1499787,-60.83895874,-36.97381592
-46.94733096,-60.51201838,-77.1499787,-6.552764893,58.39883423
45.25910152,54.45272847,-103.9318182,16.15795898,-108.5561523
-151.9452306,-139.7063279,-141.655599,-102.5516968,-25.8110733
-1.964806507,-56.42499747,116.344401,23.605896,17.47497559
91.64443973,238.5971269,240.8500213,27.50762939,70.96130371
-100.1771456,-137.7714164,-157.1499787,-92.0267334,12.00569153
55.95719971,37.62509508,22.17665615,53.3903656,-1.866088867
-155.8465397,-199.2288152,-220.1499787,-155.6748657,-30.70358276
-28.25023791,-56.64654155,-49.82334385,-38.79330444,11.21496582
-34.35293428,-12.66874588,-97.65559896,-21.11986542,38.25636292
6.245029941,-4.919780264,-4.149978696,2.167144775,-43.05596924
63.18448865,128.728537,177.8500213,22.3762207,-25.55224609
143.6673479,90.91408744,-52.5,73.92144775,50.42980957
79.74129873,137.3674669,147.8500213,38.62005615,19.22961426
-46.22695675,-61.14625568,-79.1499787,-37.59121704,5.68572998
167.4576676,170.2475352,103.875,75.40863037,128.9451904
-23.53030616,-5.687217359,2.850021304,-25.55847168,-47.95733643
28.99288737,4.834503542,36.34440104,-9.086196899,-67.73428345
-258.1143206,-253.7673279,-245.8233438,-256.7765503,-0.020454407
42.55203453,9.2550969,65.15062762,39.09848022,28.90673828
-76.11253026,-61.81870221,-52.65559896,-35.42985535,-21.20172119
-27.39631298,-89.77141639,-109.1499787,-20.29794312,32.79315186
-12.52545685,-55.48477124,-68.65559896,-10.58778381,-7.08984375
-46.56427175,-2.305510672,-14.70588235,-17.13258362,-12.02100563
-62.16966302,-48.09578093,-60.65559896,-42.25093079,24.77799988
29.64521697,-53.75954785,-28.75,69.1625061,-89.99645996
-21.8675426,-30.08505842,-44.1499787,-25.10217285,0.048370361
-46.70738769,-48.70989708,-62.1499787,-42.98474121,-21.94213867
49.94615494,42.3286473,41.0862069,57.15841675,33.03768921
-165.6822129,-182.396255,-201.1499787,-162.884491,-16.49581909
-86.24519066,-156.9066232,-177.1499787,-45.9765625,36.23417664
-53.91056276,-65.3539154,-72.1499787,-44.54931641,-3.980773926
3.374621707,55.11207563,55.8500213,13.8994751,-7.385467529
-1.625891019,-6.085058418,-20.1499787,-1.102172852,-59.67706299
75.76800416,47.74062979,28.8500213,54.08654785,-37.37301636
0.284417788,106.8203864,416.8500213,17.30511475,74.02270508
96.49403882,105.8668166,225.344401,67.71640015,-28.30316162
17.49829877,57.94647522,66.8500213,16.33914185,-79.34051514
14.86082487,29.28995967,18.8500213,25.41137695,-0.078918457
-125.6413099,-132.5080984,-143.1499787,-108.9569092,-53.41680908
16.59468323,29.54208463,46.34440104,4.090103149,-1.141616821
192.4641684,228.3877343,392.1506276,119.6417847,62.06896973
25.30923803,24.00166705,57.34440104,19.97868347,34.17871094
-39.87793368,-28.80921795,-46.84937238,-59.8380127,-41.42315674
-99.24459376,-133.8880204,-111.4444444,29.88293457,-162.9372559
41.27992267,47.49070126,-90.93181818,23.6796875,-109.6824341
-316.9956164,-346.5095838,-452.2,-139.8877563,-555.9224243
-86.07578463,-59.24853839,-150.6666667,35.7878418,-30.43469238
81.83033698,46.12442789,83.34440104,60.31388855,-4.266662598
225.3741428,318.3058281,307.8500213,136.994751,258.5228882
86.48451619,82.6778681,100.344401,87.25506592,18.71240234
-67.2841744,-71.38935071,-95.65559896,-41.32984924,1.498428345
-39.11439961,-65.26436926,-79.1499787,-27.72406006,-8.119628906
160.2584771,149.1985815,172.344401,176.5840302,8.040466309
-104.7767397,-130.1792811,-149.1499787,-68.52545166,37.71603394
-35.71102359,25.27706699,29.8500213,-16.60031128,-41.83148193
41.0971807,-13.67063314,16.4,2.943267822,-110.3827515
27.30400712,-15.57619219,-30.1499787,37.37701416,31.43954468
-89.15143357,-66.23820908,-40.65559896,-63.31797791,0.246276855
3.686676247,23.2791934,52.34440104,5.877639771,-1.130523682
-11.59709058,7.260322528,-13.65559896,11.46083069,86.56895447
77.40290942,51.43375833,75.34440104,74.59835815,31.34310913
79.75227548,0.35877936,30.83333333,46.50396729,-15.9854126
85.1629834,116.9079269,-10.875,38.45910645,25.7142334
65.02424219,74.51678515,63.8500213,78.96670532,21.74499512
-27.22663695,54.43418756,47.8500213,13.394104,-130.4393311
29.22881537,-55.2269041,-54.75,-22.13122559,85.96337891
108.3177871,91.60374496,72.8500213,87.671875,58.04644775
267.1101345,517.1287701,592.8500213,146.4335938,85.84155273
155.374109,150.9149416,136.8500213,148.4552917,125.8898926
-146.9452306,-123.0449793,-136.655599,-68.17735291,1.22902298
7.721275078,-50.90209275,-24.84937238,4.810699463,86.00079346
-159.356478,-68.77599138,-5.555555556,-104.0511551,-8.276863098
-28.8675426,-37.08505842,-51.1499787,-28.48660278,-2.72543335
-90.84969257,-181.0216205,-319.1499787,-80.45249939,-1.201660156
-104.1720553,-102.1219563,-116.655599,-57.28813171,0.615112305
-53.91514249,-65.42592969,-57.82334385,-35.69563293,-7.739135742
-137.8714243,-146.8763628,-164.1499787,-76.27392578,-41.09277344
117.8036482,90.83268943,-101.4,90.1194458,99.50482178
-21.01966248,-18.87389051,-29.65559896,1.507461548,13.42359924
-48.4618211,2.737138462,-40.84937238,-28.04638672,56.95901489
43.63602786,39.37513905,69.34440104,50.75708008,63.61083984
-112.9709531,-168.8586857,-161.1499787,-68.79110718,-3.136657715
-98.78082203,-145.9189264,-153.8233438,-62.44654846,-14.64339447
-72.59709058,-56.16818166,-74.65559896,-37.44308472,0.562660217
63.52275791,32.70157852,16.34440104,39.9438324,-36.49287415
172.0348397,255.3493083,252.8500213,138.59729,176.8554382
81.04103821,35.304568,71.15062762,58.1619873,32.90377808
-11.83434573,-36.08581238,-70.1499787,-5.065673828,-71.91455078
156.1834329,7.422567609,60.5,89.18658447,-45.91027832
-137.1094836,-214.7714164,-234.1499787,-114.5336914,-42.57223511
-29.19993767,40.84440973,60.8500213,-50.33410645,-154.3051758
87.67394613,104.3500716,133.2941176,60.1131134,-90.44805908
16.20349017,6.792549691,0.176656151,8.851745605,-2.197418213
40.95719971,13.77626721,7.176656151,38.24255371,2.988311768
-70.98091741,-52.24942383,-81.65559896,-54.4708252,4.145301819
64.19141971,20.95692519,42.11111111,49.78320313,-86.64263916
18.94961205,32.04252864,75.34440104,41.58396912,33.95404053
98.94738965,11.07940405,12.8,56.13543701,-28.43609619
82.65686873,110.3935783,-57.625,59.74035645,-42.93005371
-97.2548245,-84.58783507,-28.60606061,-62.74427795,-0.491394043
223.8673236,76.03325555,35.33333333,121.7696533,45.3302002
18.41780843,15.90115112,36.34440104,20.15895081,-82.37911987
-54.11439961,-82.60324615,-94.1499787,-45.7182312,-19.45040894
-47.36582208,-74.17928113,-93.1499787,-23.1784668,24.80853271
38.65549472,33.62347009,21.8500213,44.2210083,66.40356445
-40.50117807,-96.49375785,-116.1499787,-25.8114624,36.07574463
13.29042314,0.07344089,-4.655598958,17.12304688,19.06178284
-105.7918185,-143.3086986,-140.8233438,-61.63996887,2.072349548
-130.0505399,-177.9511566,-199.1499787,-132.4297485,-51.8952179
232.9787431,182.0911768,123.375,192.2724609,184.371582
-18.45059284,-8.99343223,49.29411765,4.944900513,-17.2607193
-32.46314306,-28.54187499,-23.1499787,-33.42919922,26.45303345
107.1183917,221.2904284,208.8500213,75.85940552,-57.11730957
-91.93417666,-109.1494108,-123.655599,-61.27453613,8.742137909
-192.6733352,-185.9822842,-196.1499787,-125.4085999,-59.72944641
-38.87694193,-88.11079125,-159.1499787,-32.9936676,30.59046936
-99.2548245,-44.29038389,-30.60606061,-64.74427795,4.861801147
176.1741587,309.2335551,299.8500213,119.039978,29.32824707
49.74491056,125.5292618,159.344401,2.389312744,-571.4858398
110.7056611,68.85301087,102.344401,83.40844727,19.63452148
-69.78332865,-56.94714248,-67.1499787,-44.13201904,55.40585327
-57.86482549,-51.74307724,-42.84937238,-63.61065674,-6.970703125
116.2926123,114.2901029,100.8500213,120.0152588,144.0510254
-42.89359245,-53.70419863,-38.65559896,-42.37750244,-28.32962036
-67.92386451,-89.20097926,-107.1499787,-54.77160645,5.931182861
235.3389891,335.5106183,91.71428571,73.28216553,117.0126953
-29.9782872,13.12586625,54.34440104,-15.66934204,15.90914917
69.94738965,-25.65275779,-16.2,51.56103516,-51.41778564
-89.70121649,-73.57845558,-52.65559896,-63.91531372,-13.21908569
-89.18100004,-94.67003583,-154.8233438,-46.23838806,-9.856025696
253.2508018,629.6339482,249.6,172.416748,146.9259033
211.6962487,443.7178294,33.14285714,50.54650879,542.4630127
49.17357095,25.55514559,31.34440104,54.57392883,-6.097839355
-86.5000835,-62.01723236,-90.65559896,-67.88922119,-29.31948853
75.43683139,56.45423763,-41.42857143,31.91436768,4.865539551
23.08916608,10.10281471,53.34440104,4.016693115,-62.11569214
-138.8779337,-93.29602222,-145.8493724,-91.24694824,8.38369751
88.74219416,102.2199839,109.8500213,87.56365967,112.6416626
152.2926123,149.5891596,136.8500213,150.5964661,185.0888672
85.56346317,70.78707289,55.8500213,86.30172729,155.2045593
43.18328355,27.45528694,59.34440104,51.37237549,74.11346436
2.084925433,-27.04370302,-21.1499787,11.3343811,62.09472656
-54.70121649,-40.73853295,-17.65559896,-28.91531372,23.71994019
-68.48447103,-69.21939282,-28.65559896,-39.36849976,-23.95793152
-101.3513378,-88.69663318,-107.655599,-80.28126526,-31.51197815
94.1152167,211.1655246,227.8500213,27.42645264,-2.726074219
-46.72152547,-4.99965641,-3.149978696,-17.54974365,1.79675293
-89.50813633,-80.23194113,-102.655599,-54.3759613,-33.43375397
22.63318188,108.1881247,120.8500213,-27.55682373,-101.9515381
-11.97816281,-15.70802107,-55.84937238,-40.44863892,-76.12713623
-147.5154838,-114.1842791,-133.655599,-107.5279999,3.291103363
-139.8779337,-99.9009739,-146.8493724,-114.9690247,-44.23910522
-5.480852227,0.957133957,-9.149978696,13.96142578,-22.86907959
189.6920407,169.9337459,216.344401,165.4408112,89.71102905
72.23248857,88.51158468,106.344401,79.54804993,-1.490325928
-168.2625828,-238.396255,-257.1499787,-120.6819916,22.87778473
-109.3744236,-142.5066696,-169.1499787,-107.6356506,-11.17211914
20.25847713,21.17377823,32.34440104,41.60884094,-13.73019409
143.1105805,72.98003808,-56.8,106.2062988,132.6088867
31.64210579,33.83225917,16.8500213,34.74118042,69.80874634
-66.72445501,-53.21609716,-47.65559896,-40.15840149,31.01332855
355.960129,447.2704717,461.8500213,334.9830933,343.5454102
-35.43219498,-52.13122589,-44.1499787,-43.13110352,4.18258667
98.29042314,60.05210298,80.34440104,101.9287262,15.22045898
217.781489,192.1209433,-44.16666667,87.14941406,57.41320801
-121.0338249,-111.4896258,-100.1499787,-43.0632019,-8.170349121
93.4074168,20.50714018,48.17665615,72.31156921,62.7510376
50.80955148,-15.06017034,4.4,25.85028076,-190.1797485
171.2050472,97.13795984,184.344401,65.24090576,-67.78311157
138.0922427,62.37408967,-28.33333333,57.97558594,52.24731445
244.8729394,170.2369666,258.344401,135.2869873,-9.956726074
8.728540478,-47.69636678,-84.6,-10.71081543,-111.4369507
95.97295941,86.34728473,124.1766562,101.5621643,-3.719787598
-147.1417481,-160.5586986,-176.1499787,-133.358429,-64.8321228
-217.0172695,-213.9785773,-295.8333333,-116.0795288,-13.94213867
67.19620918,25.08816255,16.8500213,55.05712891,227.5397491
-104.0986056,-132.8289153,-199.1499787,-103.7285461,-51.34396362
77.21997791,64.71587986,47.8500213,81.19955444,74.3132019
-125.8284006,-339.6663321,-29,-19.33007813,-600.4193115
-54.82796427,-77.88717973,-95.1499787,-18.37219238,5.212371826
29.24502994,18.35953617,18.8500213,18.39086914,-19.41101074
-51.7721628,-107.4308032,-137.1499787,-61.00408936,39.77651978
-367.650034,-438.8859143,-231.1111111,-201.1782227,-718.5048218
-47.88387985,-21.18949523,-9.655598958,-48.07720947,14.05502319
-62.20348454,-79.51733447,-133.8233438,-32.96893311,0.23336792
-28.21694283,-45.58400042,-59.82334385,-34.36933899,-13.4120636
150.3129235,149.2938303,132.8500213,126.3026428,95.60668945
-31.34450528,-34.19866207,-48.1499787,-12.68426514,1.519287109
-8.643507616,10.918324,10.15062762,-10.61065674,8.214630127
-50.5738332,-45.88287269,-103.8233438,-47.99833679,-20.46870422
11.10640755,18.05330851,15.34440104,30.11697388,-1.120697021
96.57783638,16.0646359,-16.71428571,52.67468262,11.71520996
-114.9683897,-50.27787775,-64.60606061,-111.3031006,-27.00276184
61.59991475,56.24633548,140.344401,62.25762939,-5.923980713
153.4215038,45.75070476,27.83333333,70.5447998,37.39822388
-76.01506168,-92.624479,-111.1499787,-55.71157837,-5.557495117
47.16317148,-10.76190518,39.2,-17.8526001,-42.41705322
-157.3071708,-118.8033347,-171.8493724,-135.621582,-12.67016602
-108.2711388,-39.68551387,-154.9137931,-107.7536392,-0.533057213
72.41823184,100.8336226,111.8500213,65.29846191,111.8671875
232.2916663,57.08988346,1,79.38983154,67.7487793
-3.169663019,-17.45479871,-1.655598958,-6.531509399,-22.49739075
1.346395588,31.28098359,44.8500213,17.57476807,-30.90093994
-211.6267864,-169.4392528,-183.1499787,-130.2922058,-52.9541626
478.2419976,475.3420785,220,138.1112061,338.6489258
-52.56427175,-9.807534408,-20.70588235,-41.23116684,-8.540668488
52.29261231,49.79356326,36.8500213,56.01525879,-0.632751465
-47.27692342,-14.95835144,-2.655598958,-6.52444458,-4.824829102
-38.7679133,-44.37750548,-57.1499787,-19.97177124,-13.27142334
-114.7089585,-142.6375624,-156.1499787,-117.5509033,-103.9238892
55.90278372,24.22821501,13.34440104,57.03953552,-3.523742676
175.9826815,163.020651,146.8500213,180.8519897,113.0707092
276.9185139,347.3909955,507.1766562,75.49157715,197.1807861
90.37420203,222.28373,237.8500213,105.7825317,-80.2512207
-29.09148921,-121.8016079,-120.75,10.09387207,-138.9563599
63.28229763,74.03020683,93.34440104,74.0216217,22.67889404
-96.40008432,-116.9131056,-134.1499787,-88.9493103,-68.2741394
243.8664762,160.760486,96.75,146.1479492,321.9414673
-184.8838798,-148.2448274,-146.655599,-139.6988373,-26.20572662
96.71635156,117.1035656,406.8500213,59.08361816,-201.3816528
94.48451619,102.8169119,108.344401,95.25506592,-6.106018066
176.8701845,187.8341624,195.8500213,174.3963623,116.740387
170.2617636,175.4755289,163.8500213,168.3025818,201.3861694
-120.4702345,-106.4613225,2.833333333,-71.77715302,13.18227386
-49.64000841,-69.11405759,-77.65559896,-31.17016602,-3.018928528
-56.12363425,-27.81777413,-18.65559896,-47.96166992,20.9045105
-40.40747322,-2.933201415,-1.705882353,-19.44413376,-2.486255646
32.4725797,6.019505105,59.17665615,25.46115112,50.74157715
-101.7737755,-129.1986621,-143.1499787,-69.4602356,0.300628662
-83.01673347,-96.20126477,-106.1499787,-73.50387573,-50.3739624
-29.94704588,5.089440936,-2.149978696,11.90365601,40.74606323
21.59468323,32.01192547,51.34440104,5.692901611,7.215087891
33.51185422,173.9117032,190.8500213,1.695922852,-125.3535156
9.288165748,15.94442018,50.15062762,16.08822632,11.23730469
73.95094798,91.83850662,124.344401,69.37278748,-0.183959961
19.90079514,6.411660726,-2.655598958,22.60916138,16.5328064
-22.04935779,21.22903492,56.34440104,-6.879974365,-35.9197998
125.8438916,261.2340667,274.8500213,87.24401855,2.502380371
-67.09010914,-36.29512391,-105.655599,-27.82776642,13.24723816
41.88713241,55.97504781,138.1506276,25.96575928,-54.33807373
45.34639559,75.83118328,88.8500213,61.57476807,19.71389771
86.28346331,133.3372602,33.16666667,43.83935547,22.01904297
-46.78471931,-30.05586655,-88.65559896,-4.958694458,2.23135376
163.3697044,331.0425035,46.66666667,15.5402832,0.135253906
135.4885406,71.52995184,103.344401,125.8784332,21.94122314
-77.09925156,-64.90145238,-87.84937238,-83.23342896,-54.71777344
216.1881309,227.6028526,259.344401,152.5496826,15.7835083
17.40089308,14.13032351,29.34440104,12.73086548,4.475311279
-71.58627139,-65.88801531,-59.1499787,-45.52420044,10.09298706
69.4204998,153.5139084,155.8500213,32.322052,-1.585205078
-61.16005082,-63.52221238,-58.1499787,-67.42358398,-9.058685303
142.1099691,112.6094638,136.1766562,143.2804565,148.9624939
-100.2269567,-114.8041198,-133.1499787,-99.80044556,-5.04473877
-47.38881766,-5.858917902,-0.705882353,-19.74098969,-0.428497314
-390.3826784,-362.0269287,-372.1499787,-218.6135712,-584.6824951
30.79851549,52.13784116,65.34440104,33.58198547,58.30749512
76.06476928,62.63553613,58,51.6940918,196.0129395
148.0193544,199.6368126,211.8500213,136.7054749,114.1463623
-51.16966302,-29.73455891,-49.65559896,-38.17973328,26.80857086
37.47915879,22.05235021,65.0862069,41.09338379,1.704147339
58.12206632,59.69437812,51.15062762,55.76657104,63.23455811
150.9755397,247.0804078,284.8500213,67.62872314,47.44989014
-50.90498265,-25.96443906,-22.65559896,-47.91859436,-27.88641357
-142.5011781,-198.0539982,-218.1499787,-136.445343,-55.46469116
-0.009864107,0.522875176,-9.149978696,-1.081848145,6.621063232
-228.9702267,-266.8938303,-247.4444444,-5.528076172,-315.1169434
-133.9049826,-123.8122895,-105.655599,-91.34115601,18.47594452
-78.83434573,-101.683197,-137.1499787,-72.06567383,-74.97009277
-133.2971051,-106.308227,-96.1499787,-103.008728,-274.095459
57.01096218,16.53226217,50.34440104,28.09527588,-17.6265564
73.75707969,43.71320224,32.83333333,28.63580322,9.720825195
-91.56898444,-95.26919131,-126.655599,-79.90660095,13.94587708
-165.8779337,-111.5917478,-172.8493724,-118.2469482,-19.56726074
53.86302898,10.86623124,-60.8,2.044555664,-32.98461914
-8.652927357,-31.34388828,-49.1499787,0.518127441,33.30950928
194.4771937,254.8833729,243.8500213,101.6398315,29.18225098
229.0240956,293.018652,220.5,173.0436401,283.0460815
-113.8601779,-207.4350174,-241.1499787,-68.02644348,-7.343353271
22.1324574,13.91494158,-0.149978696,22.51339722,49.3210144
-87.89149704,-63.46323146,-91.65559896,-47.9276886,-3.182884216
-18.86482549,-17.45456907,-3.849372385,-24.61065674,-17.66711426
-90.15143357,-63.83544915,-41.65559896,-64.31797791,6.587310791
-88.74654635,-208.396255,-227.1499787,-78.04927063,12.29103088
-29.31851897,-5.12798073,-1.705882353,-15.48603821,-2.779434204
-91.62217867,-83.68326761,-96.82334385,-96.3739624,-107.3305054
-95.84064394,-62.12877509,-122.655599,-61.05360413,0.667419434
-29.33500144,-20.87359446,-13.1499787,-24.96633911,19.01037598
-37.56898444,-61.89619959,-72.65559896,-19.64204407,4.50327301
110.0302088,250.0090467,310.8500213,46.57287598,2.697753906
73.77052875,77.27995138,122.344401,42.06793213,-13.50814819
-44.88637133,-24.32355207,-6.655598958,-46.2069397,-38.62356567
32.02792094,55.47061649,68.8500213,14.67282104,-16.29656982
51.95085561,107.6972406,127.8500213,21.23379517,-88.42962646
3.064506022,-30.77141639,-50.1499787,1.028381348,6.96685791
-193.1037491,-145.7202002,-159.1499787,-181.1946716,31.87683105
-50.75427088,-69.01609366,-57.82334385,-44.5413208,-40.22924805
-25.57380836,-23.30334036,41.39393939,-48.06240845,-15.72976685
312.4947329,150.952661,116.2857143,229.1188049,192.7426147
97.88000306,82.25283514,-71.93181818,44.52593994,-103.5323486
140.1039523,144.0166942,127.8500213,118.206543,93.24499512
-120.3513378,-103.6851906,-126.655599,-89.43869019,0.307868958
-23.41252766,-55.49330479,-48.1499787,-24.25024414,67.02410889
6.341937518,177.8464355,198.8500213,-20.95843506,-73.0402832
63.68504154,119.9632071,117.8500213,58.21514893,17.89096069
118.6592702,286.4094637,354.8500213,42.43707275,28.92913818
-51.91791901,-29.4460185,-112.655599,-16.00428009,3.035881042
94.29170839,137.971262,149.8500213,44.91586304,-12.6895752
264.0232847,380.5437318,804.8500213,92.97790527,137.1052246
73.15950097,14.7994068,-47.08823529,35.30487061,-18.36486816
5.006362183,21.96131598,8.850021304,21.54953003,-3.27545166
-254.1033587,-220.3156474,-278.8493724,-207.2271118,-0.917045593
84.60204958,46.1134687,-11.83333333,6.192810059,-0.703125
58.39756262,-3.887481768,-28.71428571,14.58618164,-9.082458496
-114.0988151,-123.1412052,-140.1499787,-108.3780212,-12.00909424
77.70175562,14.58872299,-53.08823529,36.02972412,-20.77130127
149.4029094,148.1950341,147.344401,145.8407745,58.62081909
-66.83302475,-103.6510035,-115.1499787,-48.59945679,8.077209473
-15.89605493,-25.36792364,-41.1499787,-3.364196777,29.77307129
175.4571424,233.0406,242.8500213,124.0878906,-3.248718262
14.0161937,-24.6047831,56.34440104,6.712417603,45.67318726
67.02157316,25.18922969,-143.5,29.793396,-15.56103516
-10.83266454,-19.67894546,-66.65559896,-8.61819458,-18.60134888
-30.03391757,-17.67746207,-30.1499787,-5.147338867,1.770507813
-112.9788872,-111.9125292,-124.1499787,-59.82070923,-43.09649658
80.71515271,55.03264664,91.34440104,64.25286865,-17.54281616
-31.89359245,-20.12124736,-27.65559896,-12.88302612,1.659988403
-147.3523678,-66.93774551,-38.65559896,-71.0871582,-31.13693237
-69.31945035,-43.22183793,-19.65559896,-64.95513916,-48.29907227
37.5381789,-41.47145425,45.15062762,30.64758301,-58.65753174
-58.96996694,-60.74082613,-55.65559896,-46.72067261,0.007720947
-40.46573611,-38.37707136,-52.1499787,-36.60031128,-20.67941284
51.97295941,31.05467183,80.17665615,52.27130127,-10.08050537
-65.3513378,-42.31669204,-71.65559896,-42.06893921,0.507591248
-302.4811843,-128.6998733,-423.4,-209.9440918,-526.6195068
226.8762454,400.4317841,538.8500213,173.109375,227.1259766
22.24572912,-3.541535433,15.17665615,21.34106445,37.70993042
-106.0374715,-53.21024609,-41.1499787,-138.8483887,-50.80291748
-97.32990717,-80.99820723,-109.655599,-59.62825012,-29.21886444
-140.4691685,-121.1577407,-114.1499787,-100.5053101,-30.9864502
-86.47692985,-104.0721468,-122.1499787,-64.19128418,-38.40270996
65.1122342,194.4442889,206.8500213,13.28314209,-31.91998291
286.9553203,305.5214848,555.8500213,159.3909302,50.90252686
132.9157298,59.78872323,159.344401,73.31887817,28.37722778
-59.68964953,-74.81303103,-65.1499787,-65.83895874,-65.76147461
160.829981,155.0866512,144.8500213,156.4162903,197.7676086
-62.77020099,40.36423262,149.8500213,-1.944213867,-146.3786011
174.2641073,184.1152512,168.8500213,142.8130493,91.94869995
76.87406184,101.9149416,87.8500213,34.98095703,7.206970215
-20.50922782,-154.6217298,-190.625,0.807983398,-77.33276367
-46.31851897,-3.110657992,-18.70588235,-18.87466049,-6.036460876
-91.14117914,-179.3487945,-316.1499787,-68.30914307,6.140724182
-92.7103075,-131.2758706,-144.1499787,-36.58224487,-35.22247314
124.9358464,159.7516818,189.344401,112.1242371,3.414550781
-6.43366276,7.638573696,20.34440104,-6.674545288,49.48348999
252.2940814,361.1807608,426.8500213,150.0059814,199.5166016
93.90655296,197.2132696,46.83333333,69.43395996,18.12805176
82.93443284,94.84818509,151.344401,67.31402588,-69.55371094
-139.5835953,-150.8131215,-166.1499787,-117.7521362,-61.95977783
-5.052249768,-13.91689202,106.3939394,-9.725067139,29.12060547
60.34543833,117.293687,118.8500213,35.46224976,7.411743164
-90.18008188,-44.65099539,-88.84937238,-84.23342896,-29.79443359
29.73751374,21.52722676,10.8500213,31.46716309,-24.54473877
-13.85560741,-56.81913327,-24.6,-20.31506348,-85.70080566
84.83001126,122.6054213,131.8500213,75.18936157,27.11352539
58.50212606,152.9912973,158.8500213,42.99902344,-19.87145996
-43.47483505,-1.837269607,-15.70588235,-12.28406715,-0.622747421
21.9026166,219.3586384,246.8500213,8.910461426,-107.9108887
225.4280638,256.1939668,243.8500213,168.5172729,167.7289429
61.13390272,90.40452477,47,48.21295166,73.77044678
-82.24781003,-93.19926095,-116.655599,-35.3881073,22.69570541
-69.34122604,-29.05982786,3.086206897,-41.99383545,-25.46990967
-3.611571696,-3.982792532,5.850021304,-9.454223633,30.38592529
-74.40531677,-60.71765544,-44.65559896,-61.16088867,-17.1915741
91.32264953,8.431884898,-15.42857143,21.70458984,53.35534668
170.9967608,202.907311,472.8500213,74.73602295,-29.63580322
110.5633789,100.207857,106.8500213,97.57641602,108.4890442
-83.0534616,-4.044763266,5.850021304,-105.3062744,-176.5907593
31.63767059,44.46409112,54.0862069,63.94229126,13.81866455
-105.9940469,-82.98732102,-83.65559896,-88.95254517,3.246025085
47.84862931,45.43748923,28.17665615,19.72857666,15.42510986
-59.27983006,-47.82368571,-73.65559896,-33.01477051,14.18702698
87.98453884,189.3482122,175.8500213,28.22460938,-50.60754395
-6.388581473,-1.756503422,0.850021304,-31.79486084,-31.98391724
