gbr,rfr,dtr,xgbr,nn
-4.68056949,-8.731611378,-210.091858,-36.30932617,23.20233154
719.3767149,1010.971349,1336.851587,388.1970215,125.0844727
-0.372111855,241.8083988,509.8515869,74.30773926,-55.70361328
88.15867521,91.29813619,-61.14841305,82.10247803,72.36309814
-103.4236391,-266.2100514,-169.9701493,-161.5811768,29.1975708
62.16085274,-13.90137797,-202.1484131,23.871521,330.1725464
-161.6888866,-153.6508817,-204.9701493,-157.1112366,-137.7609863
356.3996932,183.3557294,95.875,310.5681152,599.8981934
203.6675679,173.6089431,273.0298507,189.4686279,92.64831543
-247.3030257,-339.7626793,-489.1484131,-275.0265503,30.45373535
249.0807288,250.294195,285.0298507,275.4056396,73.03930664
-551.8696568,-742.2523591,-485.1484131,-478.5737305,-1170.904297
-22.57211687,-374.0933206,-74.09185804,-11.33056641,-7.093261719
-43.80787947,211.5659252,217.8515869,34.68615723,-65.3762207
94.65899886,63.08401531,8.029850746,103.463562,-7.499267578
70.15791707,76.13160318,-104.1484131,59.99914551,-23.42687988
-64.58757174,-10.09584875,-60.97014925,-57.61682129,71.36331177
344.5462432,195.1572899,-261.25,92.87207031,559.5019531
232.5971509,249.9173008,220.0298507,238.1537476,75.7989502
-288.0361525,-228.0326718,-484.9701493,-336.503479,-154.338089
-101.9584577,-165.7389086,-186.1484131,-168.946228,-4.733581543
-132.4177656,-100.4042935,-243.9701493,-167.9291992,-31.43783569
-145.9112619,-147.1073472,-245.9701493,-172.3783569,-50.56378174
197.5572961,251.2239079,130.0298507,197.1255188,-23.02099609
-37.66881591,4.541052374,13.24806202,-61.451828,0.888534546
100.5874672,180.6166089,227.0298507,168.3517456,7.97467041
-186.5292402,-195.2336617,-81.75193798,-265.9244995,-11.97267151
-214.348012,-255.4968922,-563.091858,-231.5392151,7.803329468
-163.0774543,-413.2969379,-403.1484131,-361.1664429,-5.818725586
77.04094873,63.26487414,-77.97014925,89.13482666,43.26934814
-588.4841736,-573.3090543,-481.9701493,-316.7836609,-41.7354126
44.21735836,70.02348242,-3.970149254,68.16748047,-90.95959473
-109.6843546,-205.9433066,-336.1484131,-132.9238892,16.57299805
73.99813303,62.17296104,49.02985075,97.52453613,31.33465576
137.6979196,27.66356221,239.0298507,132.5181274,-49.82531738
-107.1537342,-190.1767598,-274.1484131,-138.9502563,-11.77166748
-74.55300239,-27.24746536,-7.333333333,-27.87670898,-117.3479004
-84.18651594,-84.64503898,-156.9701493,-79.48648071,10.3079834
176.9241216,293.2206719,284.8515869,143.9771729,126.9621582
-187.1346453,-159.2702928,-337.1484131,-191.3843384,7.345458984
96.00303099,47.95805297,66.02985075,116.9581299,66.74517822
103.8507523,107.5023117,-48.14841305,102.4143066,23.99645996
231.9581074,323.4228038,676.0298507,290.2202148,329.9915161
-93.66050293,-25.1307897,-178.9701493,-90.82595825,-7.275177002
-177.4733947,-134.7958376,-254.1484131,-149.9696655,-31.11535645
166.1100082,156.9378008,134.8515869,157.4762573,116.0327148
58.20673731,21.21841771,-50.97014925,44.29086304,1.356048584
5.810758982,-5.809649173,-138.9701493,-12.35440063,10.67437744
320.4881337,370.2513724,234.8515869,303.9914551,206.3660889
104.6797873,50.65034872,-117.1484131,97.52368164,-3.602416992
229.6761446,311.596062,792.908142,190.5623779,20.73815918
-91.72622304,-28.08048484,-168.9701493,-101.293396,4.455230713
120.5522172,94.20171905,58.02985075,149.0365601,109.473999
-811.4950149,98.62516451,-87.2,-21.73010254,-521.7158203
153.6714938,137.2422878,-6.148413053,145.1997681,127.7677002
142.9470531,161.7739808,232.0298507,204.8726807,-11.89331055
183.8636959,242.292164,837.8515869,94.85925293,457.5515137
38.01724673,292.4381795,593.8515869,117.7711182,-53.76745605
258.2852824,230.6526652,333.908142,302.7632446,22.97241211
-562.5083931,-782.4567,-509.9701493,-670.7349854,-508.973999
165.5487137,60.96295364,-21.3,146.0163574,25.96166992
-112.9859496,-252.8084678,-310.091858,-148.6374512,37.70819092
1250.191327,376.5573745,45,122.0947266,177.5004883
5.42197361,0.708569087,313.0298507,32.05395508,-9.202392578
80.80155813,-105.9042976,84.90814196,130.9118652,22.6628418
311.5969042,629.5117131,721.8515869,313.432251,227.7495117
128.6714938,129.0474049,-31.14841305,120.1997681,-6.076904297
-138.7221293,-97.21698021,-171.9701493,-203.8115845,17.34161377
-93.7869986,-51.93956494,-195.1484131,-109.1124878,-108.6016235
333.5863755,383.8037498,55.2,427.6069336,448.4379883
-345.4245451,-632.9540081,46.2,-87.85601807,-17.63067627
-109.3749124,-145.4598446,-315.1484131,-178.0178223,-340.6716309
756.2717681,950.1158476,524.9,641.7839355,990.557251
96.26695081,-54.50274647,-279.1484131,3.883422852,143.0427246
35.20562532,61.83738025,-4.970149254,82.82440186,103.128479
-88.35873995,-96.95159944,-243.1484131,-83.58520508,-244.5255127
146.0510496,738.7648894,-26.23076923,162.9960938,-21.0703125
-5.920232665,46.276543,-21.14841305,-7.703552246,61.83447266
-567.5313498,1655.849577,-135.1666667,81.8112793,-98.87084961
-383.7211428,-501.7177491,-586.091858,-446.347229,5.491012573
-135.5349978,-238.1536133,-379.1484131,-200.4961548,-4.954345703
-103.7067669,-222.5957754,-382.1484131,-147.975708,-3.37097168
99.66287215,-67.8738996,130.0298507,143.9174194,-48.95166016
-75.35889952,-54.07986913,-95.97014925,-75.37573242,79.73632813
-253.9468456,-309.9792368,-404.9701493,-258.805542,-7.62298584
-55.62218692,-581.9265176,-738.1484131,-225.4226685,5.97026062
-246.9310998,-187.8956588,-205.1484131,-300.8007813,-109.5032349
543.6745507,523.564973,526.8515869,558.4398193,763.8288574
107.4359024,41.28241125,-14.97014925,94.34649658,4.943786621
3.147867607,-14.02919772,-167.9701493,11.65625,-20.77764893
-27.65350233,-153.1646257,-328.9701493,-69.45593262,59.2696228
-217.1231772,-214.238966,-109.1484131,-362.8061523,-234.5576172
282.8821369,222.8381275,276.8515869,304.5751343,275.9544678
-111.9391425,441.82603,780.8515869,152.6828613,-303.2945557
-47.77502491,-56.85937058,-201.1484131,-57.89752197,-73.20849609
-91.53060508,-21.85894039,-98.14841305,-130.8417969,66.61376953
-73.53869702,-157.2743105,-769.1484131,-83.89825439,8.267288208
67.34815023,113.849715,265.1777778,125.6790771,132.5583496
116.8753851,178.86831,555.8515869,120.1845703,147.3325195
-50.16928257,-180.0358538,-361.4444444,8.358764648,-31.34936523
198.7088793,342.2927541,584.8515869,205.3394775,-10.26660156
-153.2281392,-0.214803085,291.8515869,9.626708984,-185.7781982
-21.6857178,-2.493001839,-53.97014925,-4.3621521,10.32006836
163.6551455,176.4725869,177.0298507,180.3831787,-95.23156738
-213.4323322,-233.4360796,-257.1484131,-237.3794556,-110.1893311
38.87418747,-17.36739932,145.0298507,47.1472168,12.12866211
196.0020012,211.3685787,73.85158695,199.2772827,147.1887207
51.84081285,49.82366891,-158.091858,36.76928711,-11.1428833
-89.88375549,-122.8859337,-116.9701493,-79.21646118,3.461608887
-55.09363685,-65.91027387,-75.97014925,-38.21646118,46.73193359
182.0235325,1063.848627,951.6666667,157.3193359,524.9008789
-160.6085109,-115.1078871,-167.9701493,-159.0913086,-22.77770996
318.1790386,235.3080473,706.0298507,205.758667,170.5042725
124.74633,37.14165692,178.0298507,126.0977783,162.0544434
135.6600289,254.1669211,200.8515869,182.1264648,-33.77880859
82.71028215,97.18841451,38.02985075,78.84317017,-18.01544189
-256.6578619,-227.1547241,-397.9701493,-330.8744812,-18.94943237
592.2923544,516.0951228,583.0298507,612.4343872,462.9603882
178.2142852,97.7827547,256.0298507,153.9367065,12.8994751
-18.93005044,-44.1572055,543.8515869,-39.88879395,-246.9758301
-113.0398097,-390.8166223,-225.091858,-157.0516357,-108.1589355
-49.75146238,-117.2445217,90.02985075,-66.50830078,-95.88372803
18.67929944,17.30094338,57.02985075,39.52453613,-120.3340454
177.1981341,229.4818455,210.0298507,242.208313,122.4989624
-168.4402644,-179.513361,-244.1484131,-216.1506958,-31.62200928
-105.9112619,-125.6837208,-205.9701493,-132.3783569,-35.75286865
103.2760044,110.8316789,102.8515869,50.99530029,22.95800781
-77.92195523,-24.11692914,25.85158695,-42.61791992,-10.7421875
-47.22831686,-167.1024509,-209.9701493,-69.18197632,-19.07858276
27.25117778,-147.0205733,-81.09185804,-32.52734375,16.70568848
112.414554,-47.07175504,179.908142,144.1027832,-160.6538086
-142.0660361,-294.2671763,-122.091858,-110.4883423,-145.6708374
159.4357101,378.1721773,88.9,212.7641602,34.64599609
258.2263122,330.3857315,175.8515869,286.4408569,152.6030273
-161.5404798,-105.0365762,-191.9701493,-158.4180908,-55.19509888
-101.4673023,-297.9314486,-516.1484131,-98.54089355,10.79364014
-22.69675662,-104.8260934,-26.97014925,-6.493408203,-0.154296875
96.73139607,157.8222787,776.8515869,203.4007568,-152.7131348
-87.78559551,-60.64625729,-47.14841305,-111.1797485,-49.84912109
-658.9051624,-622.4711397,-736.1484131,-722.4816284,-693.6248779
-84.2130467,-170.3866448,-264.9701493,-110.9348755,9.322570801
-128.1430488,-241.4391366,-424.1484131,-160.7706909,10.49963379
-156.2354114,-304.1812742,-455.1484131,-207.0825806,-119.1695557
206.8070451,385.2563716,780.0298507,201.1331787,234.5635986
-143.2878785,-337.5417461,-232.091858,-157.644165,5.999633789
-38.61036112,431.8424881,458.0298507,-10.56335449,-1228.825684
-76.48009698,-147.0126308,-308.9701493,-112.2531738,2.185348511
-113.2836707,-81.30999904,-279.9701493,-116.3187256,-10.15148926
-482.9813231,-454.3944817,-554.1484131,-488.9614258,-356.5559692
-115.3285062,-125.348681,-275.1484131,-133.4133911,4.778930664
-51.57277328,-99.72050486,-26.97014925,-48.52233887,79.25335693
249.3858874,224.1792659,105.8515869,265.4147949,-1.393310547
-34.25618211,-92.36253097,-203.9701493,-41.85531616,-6.029296875
78.72581996,77.90521015,-33.14841305,69.19989014,13.7722168
-236.340667,-17.88808511,12.75,-64.13232422,422.1601563
151.1099065,107.450899,44.02985075,156.740448,22.61132813
-114.695995,-232.7446052,-400.1484131,-137.6290283,8.860229492
-8.110019522,-17.52565878,-33.97014925,-7.803405762,-9.074768066
306.4849118,113.2284768,876.8515869,426.5925293,339.6269531
67.62340514,95.84874399,58.85158695,40.23480225,106.4945679
-128.6052135,-29.08755195,277.8515869,20.48742676,-497.3449707
-87.35021732,-107.9333694,22.4,-54.94406128,-112.6703491
133.1080174,174.1703913,-17.33333333,192.5393066,315.2927246
-269.4666539,-418.5528383,-420.1484131,-301.0991821,-19.51177979
281.37073,285.2817575,1142.851587,282.5318604,80.81640625
-67.30691838,-58.37524994,-260.9701493,-117.9371338,49.52734375
-106.1488568,-100.1430726,-211.1484131,-140.1635132,-78.86883545
-130.2912222,-194.7973964,-133.9701493,-149.1420288,-45.52890015
42.28422643,-134.5079583,-295.9701493,-24.52001953,0.321243286
49.42215459,145.0589963,292.908142,65.76831055,32.46020508
-38.55089116,-102.9326981,496.0298507,25.03448486,-41.84460449
-135.359129,-170.8207074,-281.1484131,-146.1124878,-216.3660889
-166.3285062,-188.0391396,-326.1484131,-166.5852051,-183.5953369
69.59947221,84.38010871,123.0298507,87.20050049,44.97827148
-203.3285697,29.67859628,-201.6666667,105.6560059,-879.5859375
145.9292858,61.96199016,148.908142,230.882019,67.83642578
8.823077686,-140.2289505,85.90814196,38.00567627,10.45349121
235.6336076,245.8126537,80.85158695,231.4143066,125.4199219
153.983483,248.5438967,154.8515869,216.6990356,144.7740479
-139.5036668,-95.29452523,-247.091858,-208.2063599,4.864318848
3.575027518,0.10145769,-2.148413053,19.69219971,5.200073242
-147.8893655,-152.4785849,-235.1484131,-200.9598389,-84.453125
-308.8206577,-350.2401647,-499.1484131,-339.5852051,37.97790527
-67.47436355,-207.6624467,-170.9701493,-55.67828369,1.108978271
-81.47901222,-129.1990984,708.8515869,74.15478516,-36.33044434
-58.95763788,-23.2094276,-212.1484131,0.303039551,-44.99731445
-243.6991085,-207.1224226,-407.1484131,-252.3783569,-294.3929443
-22.74758973,242.1084984,357.8515869,17.40917969,-173.1279297
111.1558562,133.4883447,170.0298507,151.0435181,-17.23510742
15.84394154,30.12094838,48.02985075,12.37927246,-279.6987305
194.8065822,21.07825259,139.0298507,198.4486389,48.92260742
-221.9101714,243.7344989,1093.851587,78.6036377,25.01635742
-18.86548109,-166.5523186,5.029850746,-29.06176758,-26.62304688
-39.64038699,-28.09271086,-62.09185804,19.65045166,-112.2600098
102.415323,45.77360562,46.66666667,87.80212402,-19.67456055
38.26166851,10.67891133,-157.1484131,32.70172119,399.8772888
-125.6244488,-302.531297,-386.9701493,-147.4570313,-14.41537476
34.88137511,33.03052652,-131.1484131,35.72662354,-3.706542969
518.5423912,345.3183628,419.0298507,504.6516724,88.18200684
-121.5164649,-228.184965,-422.1484131,-135.0971069,-16.63171387
-93.5004336,-249.4558325,-296.1484131,-158.3651123,21.7723999
-163.7699138,-255.2770987,38.24806202,-161.7958984,-19.80793762
-156.8208024,-212.1068922,-127.9701493,-149.5223389,-22.02282715
-133.4098544,-76.0869123,-22.14841305,-139.1893311,-12.19799805
206.3488386,89.52032675,270.0298507,211.5811768,-2.657348633
117.2102182,114.9409396,131.8515869,99.21429443,92.21643066
-37.52813784,46.8213451,-15.14841305,-115.8919678,114.1707153
-191.9641707,-178.0663824,-363.9701493,-220.9494629,-13.97290039
416.8212512,809.4686819,1016.851587,415.8293457,477.5344238
82.89717823,38.7050377,353.0298507,124.5123291,-77.63476563
-131.2314063,-44.44513857,-162.1484131,-105.0463867,8.430969238
-106.9970707,-236.2488033,-462.1484131,-155.6763306,-9.75769043
-285.880312,-278.6255515,-82.14841305,-265.9007568,-224.8041992
-81.7452311,-141.2310077,-150.9701493,-153.0970459,12.02749634
147.5918819,106.7893249,199.0298507,181.8034058,-17.62469482
-61.39669185,-309.2792698,-109.091858,-109.1636353,-5.287231445
-1138.34832,-1178.926632,-934.1484131,-585.9117432,-1436.732178
321.7680602,753.7094224,854.8515869,253.2319336,48.54846191
-76.62602092,-111.3908788,-175.9701493,-72.25616455,-4.770294189
-273.4776798,-593.9723123,-427.9701493,-414.9868774,-156.8508911
491.790657,493.8587645,611.0298507,525.378418,424.8533325
-510.3908189,-101.3379154,198.8515869,-6.763793945,-986.2006836
-156.2664673,-237.7676068,-105.9701493,-181.2560425,-64.77783203
22.0020012,42.26182276,-100.1484131,25.27728271,-14.8079834
-33.91001633,-45.01767243,-135.091858,-96.20635986,90.51922607
357.4389562,580.665281,426.8515869,314.114502,5.562255859
-98.62048774,-206.8765312,-208.9701493,-141.9275818,-13.67224121
-47.05695074,-1.788281142,-59.75193798,-53.44437408,1.462882996
266.4306484,231.8984596,123.8515869,268.9437866,34.50085449
101.5648135,299.3876016,553.8515869,235.6904297,18.40869141
100.2882322,242.9171171,152.8515869,167.9015503,64.02441406
37.07170969,-15.45178015,11.02985075,24.02209473,55.89263916
-110.6799309,-217.4760357,-387.1484131,-151.9755249,-30.45257568
72.93963546,41.31979649,70.02985075,92.42767334,-10.15246582
-274.0352044,-319.8443999,-248.9701493,-304.6340942,-34.17739868
189.3979876,587.2316367,563.8515869,177.1669922,20.42333984
124.7921198,132.0155611,8.851586947,134.567688,84.61096191
-387.1784524,-409.0908868,-334.1484131,-306.3869629,-28.14245605
-247.106134,-389.3552606,-163.091858,-232.3186646,-339.2763062
-35.70462608,20.02493428,768.8515869,-6.055297852,251.4208984
-60.66511537,-114.2824387,-65.97014925,-46.74169922,-3.833618164
-266.9504634,-106.0312449,-170.1484131,-216.4094849,-286.772583
165.4535694,221.2350034,155.0298507,165.8419189,-22.2890625
-110.7706146,-20.81652712,-112.1484131,-98.70355225,-28.09759521
46.35120177,114.197826,36.85158695,75.44976807,76.76074219
149.8875652,106.9987004,104.8515869,134.3937988,10.69689941
526.9628653,443.7902678,29.75,296.2475586,678.2744141
529.470276,497.1698761,-76.66666667,159.1689453,-159.2797852
131.0046693,-38.53482332,154.908142,236.882019,4.415771484
81.9153118,64.4229286,92.02985075,77.99291992,-85.37548828
-489.9282443,-142.9979614,-638.8571429,-82.02807617,-108.7905273
133.668947,355.0029994,257.8515869,153.0897217,-186.970459
-97.80440934,-103.7965033,-236.1484131,-137.3131104,-26.19024658
175.0438843,299.7084222,535.8515869,200.659668,-11.30212402
194.0857698,133.5637744,114.0298507,210.2025757,31.68554688
-193.0628619,-381.8611382,-555.1484131,-243.4341431,-20.13290405
-156.9607559,-89.06844913,-210.1484131,-196.4816284,-101.8930664
104.5573125,69.47917114,33.02985075,151.6246643,5.761962891
75.08912357,112.1902711,-64.14841305,128.133728,-0.164978027
-136.1605033,-320.0969186,-485.1484131,-191.6326904,80.67840576
-147.3666228,-122.569881,-316.9701493,-170.3812561,-29.66171265
-153.4501142,-144.1529483,-342.9701493,-158.437561,-33.56419373
84.07649753,66.38162442,2.948717949,99.15588379,-42.09259033
32.3784344,268.4935568,-34.41666667,69.98461914,-49.5892334
-489.160978,-588.4272899,-779.1484131,-505.7452393,-1.217758179
89.42121511,-0.369244892,-6.1,114.9447632,21.25372314
-553.7398132,-245.8788295,-390.2857143,-404.4520264,-748.1213379
-107.6105241,-144.7459846,-246.9701493,-125.9790039,-73.93225098
-218.8683472,-352.7298351,-601.1484131,-280.6124268,-29.45974731
422.4343766,866.3425521,990.8515869,418.4863281,467.7773438
61.90631897,1056.98194,926.8,83.85107422,374.1977539
52.83140326,482.1539355,-36.41666667,127.0333252,9.299194336
154.0891236,189.4554499,14.85158695,170.1311646,7.59765625
187.749061,244.4615555,193.125,202.5619507,-3.293945313
-160.4405935,-193.4595923,-323.1484131,-221.1396484,-4.070983887
104.1328707,43.29986085,-29.97014925,82.30804443,82.77587891
-127.8606008,-305.7380644,-375.9701493,-185.5247803,-13.74125671
314.7320479,377.1288434,993.8515869,279.5744629,43.07543945
-196.5380671,-149.8575843,-195.1484131,-242.4221802,-56.84814453
136.4056642,750.2034578,192.125,132.0073242,-54.60205078
28.76239881,266.3983077,542.8515869,65.11584473,-113.8638916
-207.3944373,-223.5710449,-421.9701493,-276.6947632,-16.36599731
237.8106897,233.7916691,162.908142,244.6504517,35.23168945
-53.65803687,-109.9424921,37.02985075,-68.54290771,-72.17828369
118.3215405,45.58085423,202.0298507,106.3165283,-32.47412109
-80.58757174,-46.06999723,-76.97014925,-73.61682129,60.75646973
-182.2402735,-200.000498,-373.1484131,-212.6391602,-24.28155518
-96.2334923,20.01239698,81.85158695,-12.44628906,-172.855835
-55.81208817,-191.7582198,-266.9701493,-74.01763916,-15.89831543
245.0987319,403.1221624,785.8515869,279.2194824,20.96838379
-100.9722678,-203.222392,-362.1484131,-127.975708,-7.427124023
-55.84208293,-59.13859707,-230.1484131,-75.61413574,-15.77612305
-168.9965547,-152.1107885,-367.9701493,-216.2253723,-62.29000854
-163.1386236,-343.0978912,-39.97014925,-130.8356323,-21.93786621
168.1839595,321.433977,759.0298507,206.3496094,224.6081543
-246.8899918,-159.5606277,-278.1484131,-263.7387085,-30.37109375
-191.9434252,-315.8157959,-350.1484131,-289.5522461,-111.3382568
178.4828751,97.95223206,591.0298507,242.4938965,-1.548339844
-37.10238489,-78.75240122,-174.9701493,-61.43429565,-29.64785767
28.26082369,88.11868778,296.8515869,-3.931640625,-440.7403564
-531.8522382,-829.3535463,-771.1484131,-512.43396,-39.35099792
128.8631651,824.5904268,195.1428571,195.3198242,770.1015625
-97.17679354,-28.00315997,-70.75193798,-133.5059814,-16.20403671
-25.93905673,-176.3388582,-255.9701493,-59.10192871,27.65100098
122.7623988,341.5570872,636.8515869,89.00012207,12.93945313
-125.2779224,-315.7831627,-490.1484131,-142.7883911,-72.20983887
-187.1465871,-132.8490339,-230.9701493,-180.0418701,-36.71755981
117.419228,63.64495707,356.8515869,145.1694336,-36.48364258
-443.0476934,-351.7605858,-485.1484131,-460.8562622,-310.305542
-33.50060783,272.4596645,380.8515869,-88.77441406,306.4194336
-220.206241,-234.5507645,-301.1484131,-261.9653931,-351.7617188
444.4627126,723.7634141,1012.851587,253.2254639,-34.63708496
587.5017413,465.2176455,621.0298507,635.8096313,285.5847168
-254.2430371,-303.6277997,-292.091858,-288.8365479,-40.08087158
178.3271241,113.2722443,485.0298507,272.4858398,48.21813965
438.7976153,474.3502662,365.8515869,475.718689,439.9711304
379.1200034,719.3529134,143.6,397.826416,409.6020508
44.48820559,115.9111135,21.85158695,34.19659424,-23.63757324
689.0260669,942.312261,1334.851587,654.9178467,836.668335
143.3917989,70.81427388,25.57142857,21.30126953,-35.55517578
207.9894303,143.3917283,84.02985075,172.4377441,-8.015991211
46.1528319,121.1753494,146.8515869,27.77282715,-25.80737305
-75.0273616,-405.6972872,-25.97014925,-71.42541504,-48.65771484
179.2237158,258.8415956,625.0298507,246.8624878,222.1810303
261.2700521,218.1859509,325.0298507,280.0881958,-48.16894531
132.5819343,103.7993641,88.85158695,108.0058594,-12.97045898
-183.1593791,-166.22883,-288.9701493,-213.5693665,-25.07138062
-136.9511246,-268.8873694,-487.1484131,-213.9613647,-26.93127441
917.5899762,1242.814836,867,825.3098145,1134.702515
-136.7521015,-195.9344342,-344.1484131,-155.2606812,-4.875
-299.2764383,-509.619768,-532.1484131,-377.6075439,-220.9186401
148.1408925,303.5881754,461.8515869,192.5026855,-93.87341309
40.39973326,-8.371550056,63.02985075,-5.205078125,-140.050354
-9.459044647,-56.53386614,-205.1484131,-24.47570801,65.38037109
143.0361662,98.2633515,1.6,93.99462891,218.1494141
134.947675,128.4860248,-35.14841305,123.5116577,91.05737305
-86.85526803,-215.1862926,-173.9701493,-113.0480652,11.61322021
36.11763009,-1.737308729,-118.9701493,22.03234863,-57.97467041
208.9546385,195.7693834,29.85158695,203.3894043,184.005127
-62.89609982,-43.5344447,-780.1484131,-143.2142639,-24.34246826
-18.22443206,-54.0645587,-218.9701493,-45.54568481,-3.176971436
-99.59317365,-54.16577438,-100.9701493,-122.3782349,27.27105713
566.2528389,421.095454,551.908142,619.2102661,601.9810181
-504.4109522,-402.8829981,-509.1484131,-495.7035522,-348.8186035
-143.6710077,-120.7671969,-306.9701493,-165.0628052,-67.19491577
86.97454205,468.0397327,-362.8,26.93139648,-97.7376709
-354.7832213,-341.0163717,411.8515869,-125.1937256,-431.8071289
6.737793644,-10.54640886,-157.1484131,-5.800231934,-79.82250977
-3.327084111,22.43374457,-106.1484131,-51.07806396,80.51245117
327.3248792,223.9165339,173.8515869,328.5785522,2.407714844
108.9636057,101.6713675,5.851586947,70.54229736,4.511352539
8.52331916,-52.26173245,116.0298507,21.49401855,25.36206055
-229.7294659,-299.4310584,-349.9701493,-239.8223877,-5.190155029
7.662250197,216.1737598,1214.851587,132.4232178,-2.553222656
71.63550416,148.9750081,360.8515869,110.9552002,-167.4615479
